Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
19 July 2024,00:26:00,CNR3167010417,Success,CID702366,Mini,Frazer Town,Devanahalli,84,85,null,null,No,null,297,Cash,23,4.0,3.6
11 July 2024,06:16:00,CNR2788375391,Success,CID887580,Bike,Rajarajeshwari Nagar,Vijayanagar,294,100,null,null,No,null,229,Cash,19,3.3,4.9
15 July 2024,06:03:00,CNR8459480724,Success,CID961439,eBike,Marathahalli,Majestic,119,130,null,null,No,null,160,Cash,3,3.1,3.6
17 July 2024,14:38:00,CNR2811895590,Success,CID786688,Prime Sedan,Hulimavu,RT Nagar,154,100,null,null,No,null,260,UPI,46,4.6,4
06 July 2024,13:43:00,CNR7571817039,Success,CID627539,eBike,RT Nagar,Kammanahalli,294,35,null,null,No,null,727,UPI,34,3.5,3.1
27 July 2024,16:28:00,CNR3373433420,Canceled by Customer,CID533764,Mini,Nagarbhavi,Sahakar Nagar,null,null,Driver is not moving towards pickup location,null,null,null,381,null,0,null,null
18 July 2024,01:33:00,CNR6581395268,Canceled by Driver,CID374556,Prime Sedan,BTM Layout,Hennur,null,null,null,More than permitted people in there,null,null,178,null,0,null,null
03 July 2024,10:12:00,CNR8509901642,Success,CID528228,Prime Sedan,Hulimavu,Peenya,126,70,null,null,No,null,2226,Cash,4,3.9,3.4
06 July 2024,22:09:00,CNR6797520410,Success,CID641081,Prime Plus,Shivajinagar,Sarjapur Road,161,65,null,null,No,null,435,Cash,40,3.9,3.9
12 July 2024,15:24:00,CNR1958976666,Success,CID207699,eBike,Ramamurthy Nagar,RT Nagar,301,140,null,null,No,null,273,UPI,37,3.4,3.2
12 July 2024,22:26:00,CNR9156977650,Canceled by Driver,CID112129,Prime Sedan,Peenya,Varthur,null,null,null,Personal & Car related issue,null,null,319,null,0,null,null
04 July 2024,17:51:00,CNR4139745465,Success,CID253790,Prime Plus,Yelahanka,Magadi Road,63,50,null,null,No,null,1647,Cash,13,4.7,4.5
07 July 2024,17:05:00,CNR8581689740,Success,CID729808,Bike,Sarjapur Road,Richmond Town,196,60,null,null,No,null,217,Cash,2,4.0,3.6
05 July 2024,09:37:00,CNR2871799742,Success,CID424828,Mini,Koramangala,KR Puram,238,120,null,null,No,null,422,Cash,21,4.7,3.4
19 July 2024,07:11:00,CNR3575948415,Canceled by Customer,CID882346,Prime Sedan,Nagarbhavi,Cox Town,null,null,AC is Not working,null,null,null,335,null,0,null,null
25 July 2024,06:13:00,CNR1485772216,Success,CID940408,Auto,Kengeri,Padmanabhanagar,49,115,null,null,No,null,318,UPI,15,4.7,4.9
23 July 2024,02:33:00,CNR3978966399,Driver Not Found,CID148738,Prime Sedan,Bannerghatta Road,Sahakar Nagar,null,null,null,null,null,null,1177,null,0,null,null
15 July 2024,10:23:00,CNR3906751011,Success,CID389738,Prime SUV,Jayanagar,Varthur,70,130,null,null,No,null,528,UPI,36,3.7,3.6
09 July 2024,05:55:00,CNR1532212366,Success,CID529773,Prime Sedan,Ramamurthy Nagar,Richmond Town,217,55,null,null,No,null,159,Cash,31,4.4,3.6
09 July 2024,07:03:00,CNR8306765948,Success,CID758277,Bike,Yelahanka,Rajarajeshwari Nagar,63,125,null,null,No,null,274,UPI,4,4.4,3.5
27 July 2024,07:07:00,CNR8628526885,Driver Not Found,CID504143,eBike,Marathahalli,JP Nagar,null,null,null,null,null,null,375,null,0,null,null
02 July 2024,20:15:00,CNR8138086706,Success,CID880299,Mini,BTM Layout,Richmond Town,154,30,null,null,No,null,326,Credit Card,28,3.0,3.2
05 July 2024,10:55:00,CNR3224929567,Canceled by Driver,CID734792,Bike,Varthur,Kammanahalli,null,null,null,Customer related issue,null,null,2668,null,0,null,null
03 July 2024,18:54:00,CNR1757819544,Canceled by Driver,CID183621,Prime Plus,Devanahalli,Cox Town,null,null,null,Personal & Car related issue,null,null,715,null,0,null,null
18 July 2024,02:21:00,CNR6388162508,Canceled by Driver,CID456815,Prime SUV,Langford Town,KR Puram,null,null,null,Customer was coughing/sick,null,null,232,null,0,null,null
30 July 2024,19:31:00,CNR1394449988,Success,CID145819,Bike,Kammanahalli,Indiranagar,175,145,null,null,No,null,513,UPI,39,4.1,3.5
19 July 2024,00:48:00,CNR6905892667,Success,CID346688,Prime SUV,Magadi Road,Yelahanka,224,125,null,null,No,null,146,UPI,10,3.1,3.1
14 July 2024,11:51:00,CNR1313721997,Success,CID547420,eBike,Langford Town,Sahakar Nagar,238,120,null,null,No,null,479,UPI,37,4.9,4.2
01 July 2024,13:09:00,CNR5992333952,Success,CID995821,Prime SUV,JP Nagar,RT Nagar,119,80,null,null,No,null,234,UPI,7,5.0,4.4
27 July 2024,10:04:00,CNR4215773381,Success,CID537088,Prime SUV,Devanahalli,Marathahalli,189,80,null,null,No,null,276,Cash,25,3.4,3.6
30 July 2024,10:32:00,CNR7335516667,Success,CID403016,Prime Plus,Chickpet,Marathahalli,231,30,null,null,No,null,224,Cash,11,3.5,3.8
16 July 2024,14:11:00,CNR8797193929,Canceled by Driver,CID249010,eBike,JP Nagar,Majestic,null,null,null,Customer was coughing/sick,null,null,878,null,0,null,null
17 July 2024,23:33:00,CNR9971259169,Driver Not Found,CID786587,Prime SUV,Ramamurthy Nagar,Tumkur Road,null,null,null,null,null,null,476,null,0,null,null
29 July 2024,02:40:00,CNR6842810635,Success,CID667410,Prime SUV,Majestic,Nagarbhavi,119,90,null,null,No,null,227,Cash,9,3.7,5
22 July 2024,05:02:00,CNR1095203470,Canceled by Driver,CID554886,Prime Sedan,Kadugodi,Rajarajeshwari Nagar,null,null,null,Customer related issue,null,null,2178,null,0,null,null
26 July 2024,01:46:00,CNR7316494880,Success,CID357051,Mini,BTM Layout,Hosur Road,126,25,null,null,No,null,201,Cash,15,4.5,3.6
14 July 2024,07:56:00,CNR3386898532,Success,CID730594,Auto,Yelahanka,MG Road,70,60,null,null,No,null,330,UPI,13,3.1,4.9
17 July 2024,07:36:00,CNR5038496351,Success,CID691487,Bike,Hulimavu,Majestic,35,125,null,null,No,null,2860,UPI,21,4.3,3.3
19 July 2024,02:15:00,CNR8602102956,Success,CID298871,eBike,Kammanahalli,RT Nagar,231,55,null,null,No,null,335,UPI,41,3.3,4.3
28 July 2024,19:43:00,CNR6031824990,Success,CID138622,eBike,Hebbal,Kengeri,259,55,null,null,No,null,406,Credit Card,9,4.9,4.9
17 July 2024,06:04:00,CNR1331120741,Success,CID190565,Auto,Vijayanagar,HSR Layout,280,55,null,null,No,null,1181,Cash,5,4.0,4.9
22 July 2024,22:43:00,CNR2137060823,Success,CID502308,Auto,RT Nagar,BTM Layout,147,90,null,null,No,null,144,UPI,17,4.4,3.2
01 July 2024,02:13:00,CNR9639105936,Canceled by Driver,CID706371,Prime Plus,Vijayanagar,Sarjapur Road,null,null,null,Personal & Car related issue,null,null,1880,null,0,null,null
29 July 2024,08:13:00,CNR3671165430,Success,CID183316,Prime Plus,Kammanahalli,KR Puram,161,35,null,null,No,null,145,Cash,34,3.4,4.2
18 July 2024,20:22:00,CNR9773795247,Success,CID182342,Prime Sedan,Marathahalli,Devanahalli,287,60,null,null,No,null,275,Cash,24,3.8,4.3
05 July 2024,10:19:00,CNR9288899841,Success,CID255236,Prime Sedan,Sarjapur Road,Frazer Town,266,50,null,null,No,null,835,Credit Card,26,3.7,4
26 July 2024,12:53:00,CNR4589986533,Success,CID958434,Prime SUV,Electronic City,Yelahanka,196,105,null,null,No,null,1498,Credit Card,16,4.8,5
13 July 2024,08:34:00,CNR8738990755,Success,CID195972,Bike,KR Puram,BTM Layout,70,45,null,null,No,null,281,UPI,15,3.9,4.8
18 July 2024,04:16:00,CNR3708966177,Canceled by Driver,CID232950,Prime SUV,Sarjapur Road,Hebbal,null,null,null,Customer related issue,null,null,599,null,0,null,null
27 July 2024,04:09:00,CNR2348263751,Success,CID184974,Prime Sedan,Tumkur Road,Kengeri,42,55,null,null,No,null,1370,Cash,6,4.2,4
16 July 2024,20:24:00,CNR1246716691,Success,CID360549,Prime SUV,Sahakar Nagar,Langford Town,259,125,null,null,No,null,313,Cash,19,4.3,3.1
29 July 2024,05:48:00,CNR2219323086,Success,CID565043,Auto,Ulsoor,Hosur Road,245,135,null,null,No,null,732,Cash,4,4.0,3
13 July 2024,02:51:00,CNR9615452155,Success,CID486877,Mini,Koramangala,RT Nagar,224,25,null,null,No,null,688,UPI,16,4.0,4.1
25 July 2024,13:28:00,CNR4793581779,Canceled by Customer,CID324115,eBike,Sarjapur Road,Bannerghatta Road,null,null,Change of plans,null,null,null,2153,null,0,null,null
02 July 2024,15:00:00,CNR7387627386,Success,CID753192,Mini,RT Nagar,Langford Town,70,85,null,null,No,null,979,UPI,7,4.5,3.5
26 July 2024,16:45:00,CNR5513461012,Success,CID680092,Bike,Padmanabhanagar,Cox Town,168,75,null,null,No,null,270,Cash,39,3.9,3
01 July 2024,22:50:00,CNR4222360610,Success,CID541159,Prime SUV,Frazer Town,Tumkur Road,210,95,null,null,No,null,207,UPI,7,4.0,4.7
25 July 2024,21:48:00,CNR2280628616,Driver Not Found,CID943217,Prime Sedan,Richmond Town,Indiranagar,null,null,null,null,null,null,198,null,0,null,null
02 July 2024,14:30:00,CNR4659668670,Success,CID745481,Prime Plus,Koramangala,Nagarbhavi,147,55,null,null,No,null,319,Cash,39,3.8,3.3
10 July 2024,15:21:00,CNR2650854550,Success,CID743253,Prime Sedan,Tumkur Road,Cox Town,133,130,null,null,No,null,1579,Cash,39,4.8,4
20 July 2024,06:08:00,CNR7553714060,Success,CID176724,Prime Plus,KR Puram,Bellandur,154,25,null,null,No,null,391,Debit Card,16,4.1,3.6
13 July 2024,14:20:00,CNR8924167055,Success,CID958006,Prime SUV,Langford Town,Hosur Road,98,50,null,null,No,null,1946,UPI,44,3.5,3.6
05 July 2024,12:01:00,CNR9339026934,Success,CID646215,eBike,Malleshwaram,Richmond Town,266,30,null,null,No,null,105,Cash,26,3.8,3.4
04 July 2024,22:53:00,CNR8524028893,Canceled by Driver,CID275168,Mini,Kadugodi,Padmanabhanagar,null,null,null,More than permitted people in there,null,null,401,null,0,null,null
20 July 2024,07:46:00,CNR7977310818,Success,CID543931,Bike,Kammanahalli,Varthur,224,80,null,null,No,null,739,Cash,43,4.6,3.8
26 July 2024,03:37:00,CNR5887875177,Driver Not Found,CID848208,Prime Sedan,Rajajinagar,Rajajinagar,null,null,null,null,null,null,351,null,0,null,null
27 July 2024,11:58:00,CNR9898138621,Driver Not Found,CID724389,eBike,Bellandur,Basavanagudi,null,null,null,null,null,null,410,null,0,null,null
22 July 2024,03:40:00,CNR5107405292,Success,CID533991,Prime Plus,Hosur Road,Kammanahalli,56,80,null,null,No,null,157,Cash,46,4.1,4.7
07 July 2024,23:01:00,CNR3178839354,Success,CID914427,Prime Sedan,Ulsoor,Frazer Town,63,30,null,null,No,null,380,Cash,46,3.1,3.1
03 July 2024,23:51:00,CNR8517562154,Canceled by Customer,CID475518,Prime Plus,Kammanahalli,Majestic,null,null,Driver is not moving towards pickup location,null,null,null,152,null,0,null,null
13 July 2024,06:49:00,CNR8068210130,Success,CID125949,Mini,Indiranagar,Varthur,196,30,null,null,No,null,302,Cash,30,3.3,4.3
17 July 2024,16:22:00,CNR8366993625,Success,CID791962,Prime SUV,Yelahanka,Kengeri,126,145,null,null,Yes,Vehicle Breakdown,149,UPI,11,4.9,3.8
30 July 2024,04:57:00,CNR4803963845,Success,CID289582,Prime Plus,Mysore Road,Ramamurthy Nagar,147,100,null,null,No,null,2685,UPI,18,4.6,3.1
06 July 2024,14:33:00,CNR8591926144,Success,CID762698,Prime SUV,Kengeri,Whitefield,56,110,null,null,Yes,Customer Demand,912,UPI,38,4.1,4.7
14 July 2024,03:12:00,CNR9365242211,Success,CID572243,Bike,Tumkur Road,Sarjapur Road,168,120,null,null,No,null,168,UPI,41,3.1,4.7
07 July 2024,05:05:00,CNR4636487800,Success,CID802421,Prime Plus,Banashankari,Malleshwaram,301,85,null,null,No,null,130,Cash,17,3.9,4.9
17 July 2024,00:24:00,CNR4136575670,Success,CID820578,eBike,Ulsoor,Hebbal,231,130,null,null,No,null,430,UPI,6,4.8,3.2
26 July 2024,09:26:00,CNR7558590122,Success,CID728744,Mini,Yeshwanthpur,Varthur,308,40,null,null,No,null,225,UPI,5,4.8,3.5
13 July 2024,21:23:00,CNR7383413243,Success,CID294150,Auto,Hebbal,Richmond Town,63,55,null,null,No,null,443,UPI,18,4.7,3.1
07 July 2024,20:04:00,CNR8703320313,Success,CID722130,Prime SUV,Ramamurthy Nagar,Mysore Road,203,125,null,null,No,null,991,Cash,1,3.4,4.5
06 July 2024,09:52:00,CNR7611104667,Success,CID697509,eBike,Malleshwaram,Hebbal,42,135,null,null,Yes,Vehicle Breakdown,246,UPI,19,4.1,4.3
11 July 2024,10:00:00,CNR2359086837,Success,CID390753,Prime Plus,Indiranagar,Basavanagudi,287,130,null,null,No,null,109,UPI,34,4.5,3.2
19 July 2024,03:16:00,CNR1696042267,Success,CID979785,Mini,Yeshwanthpur,Hosur Road,112,100,null,null,No,null,181,Cash,16,3.7,4.5
24 July 2024,19:57:00,CNR4989273106,Success,CID778032,Prime Sedan,RT Nagar,Chamarajpet,112,25,null,null,No,null,111,UPI,30,4.1,3.5
29 July 2024,10:18:00,CNR2465324072,Success,CID174047,Mini,Yeshwanthpur,Jayanagar,182,65,null,null,No,null,153,UPI,40,3.7,4.9
19 July 2024,08:26:00,CNR1715568108,Success,CID759512,Prime Plus,Magadi Road,Shivajinagar,119,30,null,null,No,null,173,Cash,21,4.7,3.1
16 July 2024,11:22:00,CNR8471729146,Canceled by Driver,CID755811,Auto,Nagarbhavi,Marathahalli,null,null,null,More than permitted people in there,null,null,269,null,0,null,null
13 July 2024,10:34:00,CNR6072785492,Success,CID559774,Prime SUV,Hebbal,Basavanagudi,266,35,null,null,No,null,105,Cash,44,4.9,3.4
24 July 2024,20:00:00,CNR9781976319,Success,CID611942,eBike,Ulsoor,Kadugodi,196,75,null,null,No,null,369,UPI,27,4.2,3.1
24 July 2024,01:33:00,CNR6772854421,Success,CID280501,Prime Plus,Koramangala,Magadi Road,168,90,null,null,No,null,422,Cash,3,4.3,3.8
15 July 2024,00:14:00,CNR8959580650,Success,CID424242,eBike,Marathahalli,Ramamurthy Nagar,63,90,null,null,No,null,838,UPI,46,4.3,4.6
17 July 2024,03:39:00,CNR7942941051,Success,CID272597,Mini,Banashankari,Electronic City,189,115,null,null,No,null,928,Cash,5,3.3,4.5
27 July 2024,21:49:00,CNR7700283609,Success,CID693664,Prime Sedan,Ulsoor,Richmond Town,203,75,null,null,No,null,417,Cash,41,3.5,4.3
09 July 2024,21:33:00,CNR8430341794,Canceled by Driver,CID504443,Bike,Jayanagar,Sahakar Nagar,null,null,null,Customer was coughing/sick,null,null,848,null,0,null,null
21 July 2024,15:21:00,CNR5880364706,Success,CID335580,Prime Sedan,Malleshwaram,Ramamurthy Nagar,245,140,null,null,No,null,142,Cash,32,3.2,4.4
15 July 2024,21:56:00,CNR9949660160,Success,CID689662,Prime Sedan,Kengeri,HSR Layout,77,130,null,null,No,null,313,UPI,44,5.0,4.2
13 July 2024,07:00:00,CNR1172659363,Success,CID829746,Bike,Mysore Road,Kammanahalli,63,125,null,null,No,null,329,UPI,22,4.9,4.2
07 July 2024,03:36:00,CNR9845432290,Success,CID513429,Bike,Marathahalli,BTM Layout,224,115,null,null,No,null,352,Cash,1,4.3,4.4
10 July 2024,23:59:00,CNR4267059838,Success,CID410527,Bike,BTM Layout,Koramangala,175,100,null,null,No,null,2605,Debit Card,3,3.6,3.4
11 July 2024,17:39:00,CNR9552644309,Success,CID130805,Prime Sedan,BTM Layout,Hosur Road,308,80,null,null,No,null,328,UPI,26,3.6,3.7
04 July 2024,03:24:00,CNR2058156875,Success,CID335017,Mini,Jayanagar,Kammanahalli,77,115,null,null,No,null,466,Cash,32,4.7,3.4
20 July 2024,23:01:00,CNR2653414085,Success,CID224600,Prime Sedan,Bellandur,Tumkur Road,133,145,null,null,Yes,Other Issue,257,UPI,43,4.2,4.8
14 July 2024,15:29:00,CNR4454305498,Success,CID421204,Auto,Sahakar Nagar,Richmond Town,168,95,null,null,No,null,130,UPI,17,3.4,3.7
28 July 2024,11:49:00,CNR1453345115,Success,CID176586,Mini,Hebbal,Mysore Road,168,75,null,null,No,null,317,Cash,34,3.4,4.5
10 July 2024,12:48:00,CNR7079606369,Success,CID916561,Prime SUV,Jayanagar,Ramamurthy Nagar,119,95,null,null,No,null,186,Debit Card,6,4.7,4.3
07 July 2024,22:08:00,CNR4328813330,Success,CID894813,Mini,Kammanahalli,Shantinagar,35,40,null,null,Yes,Vehicle Breakdown,175,Cash,9,3.1,3.3
01 July 2024,18:19:00,CNR5062667829,Success,CID288025,Prime Plus,Chamarajpet,Magadi Road,224,35,null,null,No,null,2682,UPI,24,4.0,4.3
12 July 2024,09:21:00,CNR8007607550,Success,CID599646,Mini,Shivajinagar,Indiranagar,84,50,null,null,No,null,224,Cash,13,3.0,3.9
13 July 2024,07:07:00,CNR9453154118,Driver Not Found,CID391268,eBike,Bellandur,MG Road,null,null,null,null,null,null,298,null,0,null,null
16 July 2024,12:32:00,CNR2533840084,Success,CID376905,Auto,RT Nagar,Malleshwaram,238,110,null,null,No,null,596,Cash,19,3.9,4.9
11 July 2024,05:38:00,CNR7170117432,Success,CID648249,Prime Sedan,Sarjapur Road,Devanahalli,280,100,null,null,No,null,744,UPI,28,3.1,4.5
09 July 2024,15:08:00,CNR9259065679,Success,CID518783,Auto,RT Nagar,MG Road,42,75,null,null,No,null,413,Credit Card,5,4.6,4.8
12 July 2024,14:15:00,CNR4024297725,Success,CID914988,Prime SUV,Sarjapur Road,Sahakar Nagar,154,30,null,null,No,null,479,UPI,11,3.6,4.5
20 July 2024,18:23:00,CNR9114169129,Success,CID573786,Prime Sedan,Ulsoor,Yeshwanthpur,161,45,null,null,No,null,596,Cash,6,4.3,4.1
05 July 2024,10:23:00,CNR9180382961,Success,CID284152,Mini,Whitefield,Hosur Road,98,95,null,null,No,null,739,Cash,47,4.2,4.6
26 July 2024,01:44:00,CNR8154002382,Driver Not Found,CID669135,Prime SUV,HSR Layout,Ulsoor,null,null,null,null,null,null,961,null,0,null,null
19 July 2024,13:57:00,CNR5052167687,Success,CID162761,Prime Sedan,Shantinagar,Langford Town,168,65,null,null,No,null,155,UPI,1,4.4,4.9
01 July 2024,03:43:00,CNR6007593627,Success,CID960116,Bike,BTM Layout,Marathahalli,133,30,null,null,No,null,126,UPI,2,4.4,3.2
19 July 2024,08:03:00,CNR6342333951,Driver Not Found,CID281668,Auto,Majestic,Chamarajpet,null,null,null,null,null,null,2764,null,0,null,null
29 July 2024,16:16:00,CNR5158609736,Canceled by Driver,CID908073,Prime Sedan,Whitefield,Koramangala,null,null,null,Customer related issue,null,null,204,null,0,null,null
28 July 2024,08:02:00,CNR3395806981,Success,CID201733,Prime Sedan,Electronic City,Rajajinagar,196,95,null,null,No,null,308,Cash,27,4.2,3.4
01 July 2024,18:22:00,CNR9254971023,Success,CID779726,Bike,Hennur,Electronic City,294,60,null,null,No,null,344,Cash,12,4.2,3.7
17 July 2024,05:11:00,CNR7289738521,Success,CID668642,Bike,KR Puram,Rajajinagar,84,110,null,null,No,null,821,Cash,9,4.6,3.4
27 July 2024,12:15:00,CNR3258551735,Success,CID168709,Prime Plus,Kadugodi,Mysore Road,273,30,null,null,No,null,961,Cash,21,3.6,4.3
13 July 2024,18:06:00,CNR8185320716,Success,CID714524,Prime Sedan,Hebbal,Varthur,147,125,null,null,No,null,458,Cash,24,4.3,3.7
12 July 2024,06:18:00,CNR2871885642,Success,CID709700,Bike,Richmond Town,Chamarajpet,42,110,null,null,No,null,437,Cash,17,4.9,4.5
29 July 2024,02:47:00,CNR2401312228,Success,CID816011,Prime Plus,Kengeri,Koramangala,112,40,null,null,No,null,295,UPI,10,3.9,4.5
14 July 2024,22:01:00,CNR3208388696,Success,CID314116,Mini,Shivajinagar,Shivajinagar,98,135,null,null,No,null,178,Cash,43,4.7,4.8
16 July 2024,03:49:00,CNR1310339881,Success,CID520944,Prime Plus,Magadi Road,Banashankari,280,30,null,null,No,null,169,UPI,11,3.5,4.4
14 July 2024,21:53:00,CNR8856257713,Success,CID444715,Bike,Langford Town,Hennur,301,50,null,null,No,null,387,Cash,17,4.2,5
17 July 2024,12:40:00,CNR9251162834,Driver Not Found,CID459298,eBike,Basavanagudi,Bannerghatta Road,null,null,null,null,null,null,498,null,0,null,null
21 July 2024,20:27:00,CNR2807756151,Driver Not Found,CID891495,eBike,Chamarajpet,Yeshwanthpur,null,null,null,null,null,null,109,null,0,null,null
04 July 2024,14:44:00,CNR4839110327,Success,CID625295,Auto,Chamarajpet,RT Nagar,301,50,null,null,No,null,2980,Cash,15,3.7,3.6
02 July 2024,04:00:00,CNR5355281142,Canceled by Driver,CID170894,Prime Plus,Magadi Road,Rajarajeshwari Nagar,null,null,null,Customer related issue,null,null,412,null,0,null,null
06 July 2024,19:17:00,CNR6027083957,Success,CID436831,Mini,Marathahalli,Langford Town,224,30,null,null,No,null,1810,UPI,12,3.6,4.4
24 July 2024,15:16:00,CNR5273089369,Canceled by Driver,CID263608,Bike,Mysore Road,Tumkur Road,null,null,null,Customer related issue,null,null,271,null,0,null,null
19 July 2024,04:05:00,CNR4049078843,Canceled by Customer,CID158925,Auto,Hosur Road,MG Road,null,null,Driver is not moving towards pickup location,null,null,null,204,null,0,null,null
24 July 2024,16:17:00,CNR4045796396,Success,CID921524,Bike,Marathahalli,Whitefield,182,25,null,null,No,null,258,Cash,7,4.0,4.3
05 July 2024,16:25:00,CNR9993571305,Canceled by Driver,CID871473,Bike,Kengeri,MG Road,null,null,null,Customer related issue,null,null,271,null,0,null,null
23 July 2024,18:07:00,CNR9849132240,Success,CID392429,Prime Plus,Malleshwaram,RT Nagar,245,130,null,null,No,null,1027,Debit Card,38,4.2,4.5
19 July 2024,08:05:00,CNR6131556492,Canceled by Driver,CID996409,Bike,Mysore Road,Tumkur Road,null,null,null,Personal & Car related issue,null,null,392,null,0,null,null
21 July 2024,13:57:00,CNR6511293931,Success,CID230212,Prime SUV,Rajajinagar,Chickpet,105,135,null,null,No,null,277,Cash,3,3.9,3.6
04 July 2024,12:07:00,CNR1830440550,Success,CID627045,Prime Sedan,Hebbal,Hulimavu,126,50,null,null,No,null,998,Cash,2,3.7,4.1
